Country,Category,Year,value
Latvia,Communication,2011,4.217957820421795
Latvia,Recreation and culture,2011,7.173928260717391
Latvia,Education,2011,1.6339836601633981
Latvia,Restaurants and hotels,2011,6.395936040639592
Latvia,Miscellaneous goods and services,2011,4.715952840471595
Lithuania,Food and non-alcoholic beverages,2011,25.946
Lithuania,"Alcoholic Beverages, Tobacco, and Narcotics",2011,8.746
Lithuania,Clothing and footwear,2011,6.512000000000002
Lithuania,"Housing, Water, Electricity, Gas and Other Fuels",2011,12.387000000000004
Lithuania,"Furnishings, household equipment and routine household maintenance",2011,5.966000000000001
Lithuania,Health,2011,6.538000000000001
Lithuania,Transport,2011,12.042000000000003
Lithuania,Communication,2011,3.488000000000001
Lithuania,Recreation and culture,2011,5.537000000000001
Lithuania,Education,2011,1.6560000000000001
Lithuania,Restaurants and hotels,2011,6.439000000000002
Lithuania,Miscellaneous goods and services,2011,4.743000000000001
Luxembourg,Food and non-alcoholic beverages,2011,10.57
Luxembourg,"Alcoholic Beverages, Tobacco, and Narcotics",2011,10.71
Luxembourg,Clothing and footwear,2011,4.24
Luxembourg,"Housing, Water, Electricity, Gas and Other Fuels",2011,10.49
Luxembourg,"Furnishings, household equipment and routine household maintenance",2011,7.93
Luxembourg,Health,2011,1.95
Luxembourg,Transport,2011,21.630000000000003
Luxembourg,Communication,2011,2.0
Luxembourg,Recreation and culture,2011,8.540000000000001
Luxembourg,Education,2011,0.8400000000000001
Luxembourg,Restaurants and hotels,2011,9.040000000000001
Luxembourg,Miscellaneous goods and services,2011,12.06
Malta,Food and non-alcoholic beverages,2011,17.158999999999995
Malta,"Alcoholic Beverages, Tobacco, and Narcotics",2011,3.307999999999999
Malta,Clothing and footwear,2011,6.395999999999999
Malta,"Housing, Water, Electricity, Gas and Other Fuels",2011,8.908999999999999
Malta,"Furnishings, household equipment and routine household maintenance",2011,8.078999999999999
Malta,Health,2011,3.9349999999999987
Malta,Transport,2011,14.223999999999998
Malta,Communication,2011,4.934999999999999
Malta,Recreation and culture,2011,9.868999999999998
Malta,Education,2011,1.5569999999999997
Malta,Restaurants and hotels,2011,14.806999999999995
Malta,Miscellaneous goods and services,2011,6.821999999999999
Netherlands,Food and non-alcoholic beverages,2011,13.975000000000001
Netherlands,"Alcoholic Beverages, Tobacco, and Narcotics",2011,3.857
Netherlands,Clothing and footwear,2011,6.216
Netherlands,"Housing, Water, Electricity, Gas and Other Fuels",2011,17.385
Netherlands,"Furnishings, household equipment and routine household maintenance",2011,7.593999999999999
Netherlands,Health,2011,2.683
Netherlands,Transport,2011,14.896999999999998
Netherlands,Communication,2011,4.299
Netherlands,Recreation and culture,2011,11.988999999999999
Netherlands,Education,2011,0.742
Netherlands,Restaurants and hotels,2011,6.169
Netherlands,Miscellaneous goods and services,2011,10.194
Norway,Food and non-alcoholic beverages,2011,16.186
Norway,"Alcoholic Beverages, Tobacco, and Narcotics",2011,5.05
Norway,Clothing and footwear,2011,6.821
Norway,"Housing, Water, Electricity, Gas and Other Fuels",2011,10.527
Norway,"Furnishings, household equipment and routine household maintenance",2011,7.1419999999999995
Norway,Health,2011,3.529999999999999
Norway,Transport,2011,16.328999999999997
Norway,Communication,2011,3.263
Norway,Recreation and culture,2011,14.494999999999997
Norway,Education,2011,0.31399999999999995
Norway,Restaurants and hotels,2011,7.109
Norway,Miscellaneous goods and services,2011,9.234
Poland,Food and non-alcoholic beverages,2011,21.447785522144773
Poland,"Alcoholic Beverages, Tobacco, and Narcotics",2011,8.16391836081639
Poland,Clothing and footwear,2011,4.106958930410695
Poland,"Housing, Water, Electricity, Gas and Other Fuels",2011,20.492795072049276
Poland,"Furnishings, household equipment and routine household maintenance",2011,4.908950910490894
Poland,Health,2011,4.732952670473295
Poland,Transport,2011,10.296897031029689
Poland,Communication,2011,3.2309676903230966
Poland,Recreation and culture,2011,7.502924970750293
Poland,Education,2011,1.3559864401355985
Poland,Restaurants and hotels,2011,3.3139668603313965
Poland,Miscellaneous goods and services,2011,10.445895541044587
Portugal,Food and non-alcoholic beverages,2011,17.71682283177168
Portugal,"Alcoholic Beverages, Tobacco, and Narcotics",2011,3.213967860321396
Portugal,Clothing and footwear,2011,4.776952230477695
Portugal,"Housing, Water, Electricity, Gas and Other Fuels",2011,10.739892601073988
Portugal,"Furnishings, household equipment and routine household maintenance",2011,5.9659403405965925
Portugal,Health,2011,7.712922870771291
Portugal,Transport,2011,17.308826911730883
Portugal,Communication,2011,3.0739692603073965
Portugal,Recreation and culture,2011,5.800941990580093
Portugal,Education,2011,2.2369776302236977
Portugal,Restaurants and hotels,2011,13.368866311336886
Portugal,Miscellaneous goods and services,2011,8.08391916080839
Romania,Food and non-alcoholic beverages,2011,35.446
Romania,"Alcoholic Beverages, Tobacco, and Narcotics",2011,8.464
Romania,Clothing and footwear,2011,6.512000000000001
Romania,"Housing, Water, Electricity, Gas and Other Fuels",2011,17.231
Romania,"Furnishings, household equipment and routine household maintenance",2011,4.710000000000001
Romania,Health,2011,3.3780000000000006
Romania,Transport,2011,7.504000000000001
Romania,Communication,2011,5.575000000000001
Romania,Recreation and culture,2011,4.949000000000001
Romania,Education,2011,0.9800000000000001
Romania,Restaurants and hotels,2011,1.6980000000000002
Romania,Miscellaneous goods and services,2011,3.553000000000001
Slovak Republic,Food and non-alcoholic beverages,2011,18.557
Slovak Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2011,5.339
Slovak Republic,Clothing and footwear,2011,5.008
Slovak Republic,"Housing, Water, Electricity, Gas and Other Fuels",2011,19.686
Slovak Republic,"Furnishings, household equipment and routine household maintenance",2011,7.362
Slovak Republic,Health,2011,4.817
Slovak Republic,Transport,2011,8.738999999999999
Slovak Republic,Communication,2011,4.215999999999999
Slovak Republic,Recreation and culture,2011,9.720999999999998
Slovak Republic,Education,2011,1.8690000000000002
Slovak Republic,Restaurants and hotels,2011,6.890000000000001
Slovak Republic,Miscellaneous goods and services,2011,7.7959999999999985
Slovenia,Food and non-alcoholic beverages,2011,16.911338226764535
Slovenia,"Alcoholic Beverages, Tobacco, and Narcotics",2011,5.691113822276446
Slovenia,Clothing and footwear,2011,6.796135922718453
Slovenia,"Housing, Water, Electricity, Gas and Other Fuels",2011,10.467209344186884
Slovenia,"Furnishings, household equipment and routine household maintenance",2011,6.649132982659653
Slovenia,Health,2011,4.482089641792836
Slovenia,Transport,2011,17.410348206964137
Slovenia,Communication,2011,3.70307406148123
Slovenia,Recreation and culture,2011,8.446168923378467
Slovenia,Education,2011,1.5790315806316124
Slovenia,Restaurants and hotels,2011,9.235184703694072
Slovenia,Miscellaneous goods and services,2011,8.62917258345167
Spain,Food and non-alcoholic beverages,2011,18.31381686183138
Spain,"Alcoholic Beverages, Tobacco, and Narcotics",2011,2.922970770292297
Spain,Clothing and footwear,2011,8.684913150868491
Spain,"Housing, Water, Electricity, Gas and Other Fuels",2011,12.069879301206988
Spain,"Furnishings, household equipment and routine household maintenance",2011,6.819931800681993
Spain,Health,2011,3.225967740322597
Spain,Transport,2011,13.990860091399085
Spain,Communication,2011,3.936960630393696
Spain,Recreation and culture,2011,7.761922380776193
Spain,Education,2011,1.3949860501394986
Spain,Restaurants and hotels,2011,13.814861851381488
Spain,Miscellaneous goods and services,2011,7.062929370706293
Sweden,Food and non-alcoholic beverages,2011,15.328693426131476
Sweden,"Alcoholic Beverages, Tobacco, and Narcotics",2011,4.418911621767564
Sweden,Clothing and footwear,2011,6.491870162596748
Sweden,"Housing, Water, Electricity, Gas and Other Fuels",2011,17.276654466910664
Sweden,"Furnishings, household equipment and routine household maintenance",2011,6.275874482510349
Sweden,Health,2011,4.180916381672367
Sweden,Transport,2011,14.660706785864283
Sweden,Communication,2011,3.7419251614967703
Sweden,Recreation and culture,2011,11.991760164796704
Sweden,Education,2011,0.497990040199196
Sweden,Restaurants and hotels,2011,6.560868782624348
Sweden,Miscellaneous goods and services,2011,8.573828523429532
Switzerland,Food and non-alcoholic beverages,2011,10.506000000000002
Switzerland,"Alcoholic Beverages, Tobacco, and Narcotics",2011,2.8450000000000006
Switzerland,Clothing and footwear,2011,4.0040000000000004
Switzerland,"Housing, Water, Electricity, Gas and Other Fuels",2011,20.186000000000007
Switzerland,"Furnishings, household equipment and routine household maintenance",2011,4.5950000000000015
Switzerland,Health,2011,14.480000000000004
Switzerland,Transport,2011,10.752000000000002
Switzerland,Communication,2011,2.8640000000000008
Switzerland,Recreation and culture,2011,9.455000000000002
Switzerland,Education,2011,0.8380000000000002
Switzerland,Restaurants and hotels,2011,9.568000000000003
Switzerland,Miscellaneous goods and services,2011,9.907000000000002
Turkey,Food and non-alcoholic beverages,2011,26.77673223267767
Turkey,"Alcoholic Beverages, Tobacco, and Narcotics",2011,5.896941030589693
Turkey,Clothing and footwear,2011,7.2229277707222925
Turkey,"Housing, Water, Electricity, Gas and Other Fuels",2011,16.460835391646082
Turkey,"Furnishings, household equipment and routine household maintenance",2011,6.932930670693292
Turkey,Health,2011,2.401975980240197
Turkey,Transport,2011,15.153848461515382
Turkey,Communication,2011,4.638953610463895
Turkey,Recreation and culture,2011,2.697973020269797
Turkey,Education,2011,2.3229767702322976
Turkey,Restaurants and hotels,2011,5.886941130588693
Turkey,Miscellaneous goods and services,2011,3.606963930360696
United Kingdom,Food and non-alcoholic beverages,2011,11.799999999999999
United Kingdom,"Alcoholic Beverages, Tobacco, and Narcotics",2011,4.2
United Kingdom,Clothing and footwear,2011,6.2
United Kingdom,"Housing, Water, Electricity, Gas and Other Fuels",2011,12.9
United Kingdom,"Furnishings, household equipment and routine household maintenance",2011,6.1
United Kingdom,Health,2011,2.4
United Kingdom,Transport,2011,15.9
United Kingdom,Communication,2011,2.6
United Kingdom,Recreation and culture,2011,14.7
United Kingdom,Education,2011,1.7999999999999998
United Kingdom,Restaurants and hotels,2011,12.0
United Kingdom,Miscellaneous goods and services,2011,9.4
Austria,Food and non-alcoholic beverages,2012,11.756
Austria,"Alcoholic Beverages, Tobacco, and Narcotics",2012,3.6840000000000006
Austria,Clothing and footwear,2012,7.331
Austria,"Housing, Water, Electricity, Gas and Other Fuels",2012,14.051
Austria,"Furnishings, household equipment and routine household maintenance",2012,7.692
Austria,Health,2012,5.0409999999999995
Austria,Transport,2012,15.27
Austria,Communication,2012,2.443
Austria,Recreation and culture,2012,10.648
Austria,Education,2012,1.1980000000000002
Austria,Restaurants and hotels,2012,13.718
Austria,Miscellaneous goods and services,2012,7.168000000000001
Belgium,Food and non-alcoholic beverages,2012,16.711
Belgium,"Alcoholic Beverages, Tobacco, and Narcotics",2012,4.346
Belgium,Clothing and footwear,2012,6.599999999999999
Belgium,"Housing, Water, Electricity, Gas and Other Fuels",2012,14.804999999999998
Belgium,"Furnishings, household equipment and routine household maintenance",2012,6.940999999999999
Belgium,Health,2012,4.885
Belgium,Transport,2012,13.877
Belgium,Communication,2012,2.553
Belgium,Recreation and culture,2012,9.867999999999999
Belgium,Education,2012,0.594
Belgium,Restaurants and hotels,2012,7.655999999999999
Belgium,Miscellaneous goods and services,2012,11.164
Bulgaria,Food and non-alcoholic beverages,2012,22.526
Bulgaria,"Alcoholic Beverages, Tobacco, and Narcotics",2012,7.95
Bulgaria,Clothing and footwear,2012,3.29
Bulgaria,"Housing, Water, Electricity, Gas and Other Fuels",2012,8.382
Bulgaria,"Furnishings, household equipment and routine household maintenance",2012,6.634000000000001
Bulgaria,Health,2012,6.1450000000000005
Bulgaria,Transport,2012,19.302
Bulgaria,Communication,2012,6.677
Bulgaria,Recreation and culture,2012,6.212
Bulgaria,Education,2012,0.8380000000000001
Bulgaria,Restaurants and hotels,2012,6.909
Bulgaria,Miscellaneous goods and services,2012,5.135
Croatia,Food and non-alcoholic beverages,2012,25.243000000000006
Croatia,"Alcoholic Beverages, Tobacco, and Narcotics",2012,7.4780000000000015
Croatia,Clothing and footwear,2012,5.033
Croatia,"Housing, Water, Electricity, Gas and Other Fuels",2012,13.209000000000001
Croatia,"Furnishings, household equipment and routine household maintenance",2012,6.346
Croatia,Health,2012,3.583
Croatia,Transport,2012,13.426000000000002
Croatia,Communication,2012,3.655
Croatia,Recreation and culture,2012,7.53
Croatia,Education,2012,1.0390000000000001
Croatia,Restaurants and hotels,2012,7.215000000000002
Croatia,Miscellaneous goods and services,2012,6.243
Cyprus,Food and non-alcoholic beverages,2012,15.41384586154138
Cyprus,"Alcoholic Beverages, Tobacco, and Narcotics",2012,4.670953290467095
Cyprus,Clothing and footwear,2012,7.590924090759091
Cyprus,"Housing, Water, Electricity, Gas and Other Fuels",2012,11.620883791162088
Cyprus,"Furnishings, household equipment and routine household maintenance",2012,5.808941910580894
Cyprus,Health,2012,5.766942330576693
Cyprus,Transport,2012,14.223857761422384
Cyprus,Communication,2012,3.7899621003789954
Cyprus,Recreation and culture,2012,5.572944270557294
Cyprus,Education,2012,2.9239707602923963
Cyprus,Restaurants and hotels,2012,15.506844931550681
Cyprus,Miscellaneous goods and services,2012,7.109928900710992
Czech Republic,Food and non-alcoholic beverages,2012,16.021
Czech Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2012,10.22
Czech Republic,Clothing and footwear,2012,3.842
Czech Republic,"Housing, Water, Electricity, Gas and Other Fuels",2012,17.977999999999998
Czech Republic,"Furnishings, household equipment and routine household maintenance",2012,6.082
Czech Republic,Health,2012,3.103
Czech Republic,Transport,2012,11.945
Czech Republic,Communication,2012,3.7800000000000002
Czech Republic,Recreation and culture,2012,10.134
Czech Republic,Education,2012,0.967
Czech Republic,Restaurants and hotels,2012,8.525
Czech Republic,Miscellaneous goods and services,2012,7.403
Denmark,Food and non-alcoholic beverages,2012,13.735137351373512
